system:index,city,greenSpaceArea_m2,.geo
00000000000000000dd9,New Ulm,428.7255630493164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070f,New Windsor,1.5102771065093804E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000,New York,9581344.033771522,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,Newark,2.085536558985098E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000256,Newark,8.731793119289611E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000412,Newark,1.7111466461287234E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065c,Newark,2.464923952228723E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013c8,Newark,10298.890747070312,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c3,Newberg,1.3600642319433758E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c97,Newberry,3.019160249275509E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001157,Newberry,2.994392314669931E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061e,Newburgh,2.5809447798668314E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ad8,Newburyport,4.235471355886307E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ed9,Newcastle,6289070.561516707,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000104e,Newcastle,1.156174678045852E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000135e,Newfane,145.3957061767578,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e45,Newington,1.867821419134099E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1f,Newington Forest,1.981414540617197E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f84,Newman,1.0524904343267423E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001338,Newmarket,2315038.2206672807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000479,Newnan,2.784961848555029E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e8,Newport,6.057477942734831E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dba,Newport,1.9348231722823316E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011df,Newport,1.6320882211273134E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e,Newport Beach,3.500256649983149E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001027,Newport East,9.823223758861022E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f5,Newport News,1.344549607441337E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001473,Newstead,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219,Newton,4.3237431284004435E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ab7,Newton,1.678292048801306E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c9d,Newton,4.096267649889324E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ea3,Newton,2.902678105678328E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d22,Newtown,1.6529370910930043E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f9,Niagara Falls,73.08241271972656,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c88,Niceville,1.8689904966660804E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000636,Nicholasville,3.099070897956053E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065d,Niles,5655818.071145505,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aff,Niles,3.069026079335751E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fe0,Niles,13536.85824584961,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b0c,Nipomo,7.38178773204025E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088c,Niskayuna,6012.405029296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087a,Nixa,3.0640084572832674E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c0,Noblesville,3.778343455024126E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b9,Nocatee,2.064409306777916E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a08,Nogales,720820.1725878248,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d7c,Nolensville,1.9210937773959464E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cb,Norco,3.2602643967505373E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b53,Norcross,9.99044222137104E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,Norfolk,6.974675312145555E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000796,Norfolk,1.2673858317590509E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000104b,Norfolk,1.314467295177072E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ae,Normal,2.9990234953823127E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000165,Norman,1.898755529950199E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cdd,Norridge,2950150.7522869934,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055a,Norristown,1.241124642302234E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ed8,North Adams,336595.0564509074,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cb,North Amityville,1.2947517409676835E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000655,North Andover,1.1853331444761418E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c1a,North Arlington,1.5075239633363133E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d88,North Auburn,1.7788333126013935E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000826,North Augusta,1.1031363315420412E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b33,North Aurora,5157991.704516001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ad1,North Babylon,1.4987146275838476E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ad3,North Bay Shore,2.382845495962899E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000973,North Bellmore,2.8259796452748016E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000118d,North Bellport,7.275279743089175E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011ff,North Bend,1.5150400478515595E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000327,North Bergen,1.2923367168884372E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dd,North Bethesda,1.269887348895473E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010f3,North Branch,1823.6249084472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000464,North Brunswick,1.1762740371087041E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b2e,North Canton,9.598936049165761E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f74,North Castle,2.3146018315150237E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018c,North Charleston,2.0252789418207175E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000653,North Chicago,1.518592026814282E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013a0,North Codorus,7.481251729299763E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012ef,North College Hill,1.7883287754254904E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001480,North Cornwall,9.718854964239378E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b83,North Decatur,9.348450903610334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b79,North Druid Hills,1.029544307402421E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e22,North Fair Oaks,7.896523147810479E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c52,North Fayette,6591276.021179732,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000482,North Fort Myers,1.4206817944552878E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001225,North Gates,145.753173828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e90,North Greenbush,127541.32828671325,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001440,North Haledon,3.1666878174143463E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be,North Hempstead,9.571862868246344E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000400,North Highlands,4.124773583057927E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061f,North Huntingdon,189837.22265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070d,North Kingstown,1.1976399178240834E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011fa,North Lakes,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,North Las Vegas,2385343.1646884694,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044f,North Lauderdale,4.715647594290443E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000082a,North Laurel,1.971474203547211E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fb8,North Lebanon,6.738618400736868E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c2,North Liberty,8.336070070081164E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010b0,North Lindenhurst,1.356387410772345E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030a,North Little Rock,2.0726704703825134E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010ec,North Logan,3292813.932750256,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000141e,North Londonderry,3.801381251569129E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000842,North Lynnwood,552273.5855510337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dab,North Mankato,16807.027744966395,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aed,North Massapequa,1.7814321653400525E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f94,North Merrick,3.005630598480987E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013da,North Merritt Island,1.5143224293862823E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000349,North Miami,2.647469413260607E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046a,North Miami Beach,2.8384354577374615E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fa4,North Middleton,2.94974215455017E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a79,North Myrtle Beach,1.5151366882555026E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d59,North New Hyde Park,6.81462348599672E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000974,North Ogden,2.6291028903186027E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000604,North Olmsted,6373136.278773918,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eb3,North Palm Beach,4.811659895785551E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d8,North Plainfield,8.64539766255832E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088b,North Platte,1.7096977884114075E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000277,North Port,1.9317531733330575E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080e,North Potomac,1.8817568445715752E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b7,North Providence,7.809491809557386E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cb1,North Reading,8828309.454874737,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c2,North Richland Hills,5.4149836955042146E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056a,North Ridgeville,1.3110928052058127E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000644,North Royalton,9561093.8473859,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000920,North Salt Lake,6051372.552228622,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3c,North Smithfield,1.0880506461086318E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f55,North St. Paul,3177.578155517578,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c96,North Strabane,1546225.1580252855,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000666,North Tonawanda,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e1,North Tustin,3.984108770518063E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fee,North Union,2069.527503967285,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001091,North Valley,1.0489837804716676E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a63,North Valley Stream,3.400655358534752E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001262,North Versailles,103289.26801703958,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001064,North Wantagh,2.596495822756406E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c9a,North Whitehall,7.678279398294437E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cc,Northampton,1.3909424074772078E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ea,Northampton,1.5125763710609365E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011d6,Northampton,5.470550328228821E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ca2,Northborough,2.821203081201432E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c23,Northbridge,1.2908605277199447E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000584,Northbrook,2.297613548749976E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010a0,Northbrook,2.0074079892341012E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000781,Northdale,1.71487454255129E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b2,Northfield,87867.92302703857,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050c,Northglenn,1.3923275422971254E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0e,Northlake,4876564.18723103,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065b,Northport,2.6405282686706644E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cc1,Northview,4525.453201293945,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013d1,Northwest Harborcreek,116562.26401519775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a48,Norton,2.1682095809173363E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001029,Norton,1.0699119452648452E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f0,Norton Shores,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ca,Norwalk,1.9526740872456506E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000206,Norwalk,1.9794983556919047E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b9f,Norwalk,6.0123027912678E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ebe,Norwalk,6.422535235133684E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001087,Norwell,1.2211517659926598E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000111,Norwich,2.3592743606695879E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000638,Norwood,1.2345157401822376E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a62,Norwood,1.682832509382484E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ac,Novato,1.1112557689285699E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fc,Novi,5456.549934387207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000686,Nutley,2.0956573509768732E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202,O'Fallon,1.658819938289661E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060a,O'Fallon,1.510089690938078E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001380,O'Hara,4204374.9000917245,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000542,Oak Creek,59242.53127611946,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000731,Oak Forest,8261677.306707977,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b51,Oak Grove,1642542.0150386142,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001072,Oak Grove,1.8298425328186348E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013fd,Oak Grove,10893.957969665527,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000822,Oak Harbor,2126822.3861243706,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ffa,Oak Hills,2443187.9556994573,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000143c,Oak Hills Place,1.4435059186119825E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014aa,Oak Island,1.6201750432481974E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000366,Oak Lawn,4676548.420344635,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039f,Oak Park,1020671.9570344813,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a1,Oak Park,688841.2286849078,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e3b,Oak Park,4.199896906451657E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062d,Oak Ridge,3.251836628955948E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081e,Oak Ridge,1.0150736298013309E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010e8,Oak Ridge,1.1565203226981401E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000124e,Oakbrook,2.449528258298303E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f7,Oakdale,6649.176330566406,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089f,Oakdale,1.814354903790647E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,Oakland,7.797504952200772E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f08,Oakland,6.1492377433839895E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000139c,Oakland,2.147218984875133E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045f,Oakland Park,3.2738747919108815E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b3,Oakleaf Plantation,2.4796275565243837E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000466,Oakley,8.00205135954208E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053b,Oakton,1.8676145435324883E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000570,Oakville,1.5494652311847264E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000133c,Oakville,1.6233261172621843E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001320,Oakwood,1.2762759886443157E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eba,Oatfield,2370562.498080863,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f3,Ocala,2.0044730987136453E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070b,Ocean,6.3525137534438774E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aeb,Ocean Acres,5.047418629542085E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000108e,Ocean City,3.223206295602953E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f76,Ocean Pines,1.2103937457637233E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c3a,Ocean Pointe,2.4839727464444548E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000acd,Ocean Springs,1.0931144345682001E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105,Oceanside,4.594064248521289E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000630,Oceanside,1.80444377679425E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000414,Ocoee,1.1882529840955843E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000af1,Oconomowoc,3.055034467303247E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000440,Odenton,2.237002743473172E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000123,Odessa,902255.6082629334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,Ogden,3.0410223179455835E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d4,Ogden,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000146e,Ogden,1.0745329643030414E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000128b,Ogdensburg,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012f1,Oil City,3366167.0889412374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058b,Oildale,1.904610944933754E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c01,Ojus,3.0888587078225628E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b2,Okemos,147.0918731689453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,Oklahoma City,8.142301121283494E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000107b,Okmulgee,2.4940259033484995E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000140,Olathe,1.0616198053457958E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ee,Old Bridge,1.2024013573467773E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014c9,Old Forge,3.689951997093857E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c3,Old Jamestown,1.3615808757451984E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013d6,Old Orchard Beach,1427987.1569832298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d2d,Oldsmar,1.5427102945767063E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df8,Olean,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042a,Olive Branch,1.597166568219148E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b63,Olivehurst,9.523710265490577E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000147c,Olmsted Falls,1.569316837704749E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000567,Olney,2.1190693750037873E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013eb,Olney,1.0951032829479563E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2,Olympia,6854079.09381948,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e09,Olympia Heights,7.449677432347421E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,Omaha,6.031305600053753E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ebf,On Top of the World Designated Place,1.651106202882352E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a7c,Onalaska,9751794.590353228,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011dc,Oneida,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dcf,Oneonta,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008cc,Onondaga,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000100,Ontario,1.7934058451066833E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001035,Ontario,5.249601433811452E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011a3,Ontario,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c2e,Opa-locka,3.468546303866899E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000634,Opelika,2.8823070375548553E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c87,Opelousas,1.6258364444319993E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000148,Orange,3.3385582808690034E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a41,Orange,2.2280640779605526E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e92,Orange City,2.293513548270191E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012e0,Orange Cove,7.301906826426134E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000124b,Orange Lake,3.0117255331096184E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013d3,Orange Park,1.5071962825737923E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e9b,Orangeburg,2.760622893581649E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f8,Orangetown,8.244388241411242E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000554,Orangevale,5.619845860468458E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000690,Orchard Park,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b8,Orchards,2062174.3044372855,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000641,Orcutt,5.231230620059991E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f8,Oregon,2.1933026676837906E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001099,Oregon,9.616366317597511E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000526,Oregon City,6262792.9963286165,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2,Orem,1.4974200898028532E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1f,Orinda,1.5421087294871342E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035e,Orland Park,1.4928327607316934E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,Orlando,1.1006479868524325E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046e,Ormond Beach,1.503348745723908E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041a,Oro Valley,3875360.814741576,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010b7,Orono,708544.9233662321,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b7,Orosi,8.516738144132234E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d1,Oroville,5.8418681086743064E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001419,Orting,2.033734762844756E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000291,Oshkosh,714042.7436579682,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001055,Oskaloosa,1.0100164487893533E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
