city,state,country,greenspacearea_km2,adjusted_obesity_rate,adjusted_smoking_rate,adjusted_exercising_rate,adjusted_chronic_rate,adjusted_life_expectancy,population_city,population_state
McAlester,Oklahoma,United States,261.29,0.17869547370581457,0.07147818948232583,0.17199439344184653,0.08890099816864275,0.33103336504002145,18110.0,4053824
Shorewood,Illinois,United States,9.41,0.0481956644503302,0.018470194759407983,0.07214919827893743,0.022510549863028476,0.11082116855644789,18109.0,12549689
Niles,Ohio,United States,5.66,0.058533896547028307,0.027192912569091888,0.07497254990800475,0.031187351703534767,0.11568510262444176,18107.0,11785935
Fort Carson,Colorado,United States,2.4,0.07700834182601432,0.03357563703614224,0.1823557534440019,0.045588938361000475,0.24119012659907682,18105.0,5877610
Southeast,New York,United States,228.09,0.0278296197844835,0.010632578987427251,0.04687580475326623,0.014515781748052854,0.07183925107157368,18095.0,19571216
Tillmans Corner,Alabama,United States,210.31,0.1350873490839132,0.05713877428614606,0.16189319381074718,0.07935940873075842,0.25818260973740076,18018.0,5108468
Nipomo,California,United States,73.82,0.012987306389063697,0.004575599048104292,0.02532755836728436,0.00670163496944568,0.036512356040428184,18009.0,38965193
Ashtabula,Ohio,United States,7.4,0.05819769920672395,0.027036726403123722,0.07454193494194562,0.031008222936915908,0.11502064961328905,18003.0,11785935
Terrell,Texas,United States,93.43,0.020949716229073045,0.007081594218278212,0.029152562865245306,0.009796205335284861,0.04514516314152361,18001.0,30503301
Gorham,Maine,United States,3.78,0.42685212384701254,0.2063333529169849,0.6667146466130075,0.24244168967745727,1.003295928558839,17999.0,1395722
Cameron Park,California,United States,93.86,0.012977210198856195,0.00457204202735503,0.025307868999904608,0.006696425191580599,0.036483971733439126,17995.0,38965193
Mount Washington,Kentucky,United States,313.17,0.14982033311283707,0.06994264888026347,0.1466411218000978,0.08901791675669894,0.29209003935791844,17987.0,4526154
Sevierville,Tennessee,United States,290.85,0.098176731908237,0.048457410093525714,0.12038637820110297,0.05754317448606179,0.18625817004698947,17986.0,7126489
Blythe,California,United States,84.34,0.01294403700246012,0.004560354673464597,0.025243175364228272,0.006679307350023905,0.036390709010475066,17949.0,38965193
Doylestown,Pennsylvania,United States,116.88,0.0462411401358913,0.021597658267063002,0.07033083589530773,0.025612607560299074,0.10632693300707939,17945.0,12961683
Ammon,Idaho,United States,16.02,0.30282960575673146,0.11310503347540572,0.5217425737736457,0.14959052814489143,0.7151156955219201,17921.0,1964726
Alice,Texas,United States,25.65,0.020850792509309074,0.007048155214414335,0.029014905632672346,0.009749948046606498,0.04493198949189139,17916.0,30503301
Natchitoches,Louisiana,United States,217.84,0.1570070417069236,0.0669531275109325,0.17971628963460828,0.08144006153376585,0.28621483164030204,17908.0,4573749
Mebane,North Carolina,United States,312.75,0.05632932554694568,0.024613107057169813,0.08325507353566164,0.02940357755822971,0.12570855349333038,17899.0,10835491
Tiffin,Ohio,United States,61.02,0.05784533853275112,0.026873031286868628,0.07409061733328752,0.030820482210363456,0.11432425174583094,17894.0,11785935
Anoka,Minnesota,United States,0.01,0.10477171585846079,0.04178395811021948,0.18085593808900968,0.045837625688076596,0.24665008108345976,17892.0,5737915
Cary,Illinois,United States,220.89,0.04758619914804263,0.018236627218411548,0.0712368250719201,0.022225889422439072,0.10941976331046928,17880.0,12549689
Steiner Ranch,Texas,United States,39.13,0.020807731596000054,0.007033599412732412,0.028954984249081765,0.009729812520946506,0.04483919625616913,17879.0,30503301
Gibsonton,Florida,United States,107.12,0.024987096831831056,0.009488770948796603,0.042936688543304624,0.01304706005459533,0.06128164571097806,17879.0,22610726
Selma,Alabama,United States,87.63,0.1340152272657869,0.05668529195054173,0.16060832719320156,0.07872957215353017,0.2561335414061515,17875.0,5108468
Farmington,Missouri,United States,4.04,0.1049146599924211,0.051304421644645486,0.12999041663896133,0.050727967468862954,0.21645854300634132,17859.0,6196156
Portsmouth,Rhode Island,United States,127.34,0.5015290676136581,0.2002859588197401,0.8125422231792707,0.2719329684788341,1.2733627625775346,17846.0,1095962
Pataskala,Ohio,United States,122.54,0.05768047252933263,0.02679643999394193,0.07387945037877774,0.030732640219040746,0.11399841421151567,17843.0,11785935
Brownsville,Florida,United States,18.59,0.024900447690180315,0.009455866211460879,0.042787794606860476,0.013001816040758708,0.06106913594901817,17817.0,22610726
Charleston,Illinois,United States,96.69,0.04735997840265205,0.01814993184293252,0.07089817126145516,0.022120229433574008,0.10889959105759513,17795.0,12549689
Godfrey,Illinois,United States,189.97,0.04734933272051602,0.01814585206055704,0.07088223461155094,0.02211525719880389,0.10887511236334223,17791.0,12549689
North Canton,Ohio,United States,95.99,0.05745418585797393,0.026691314689924896,0.0735896133823918,0.030612072779970363,0.11355118622323981,17773.0,11785935
Lake Butler,Florida,United States,135.55,0.024827774216537764,0.009428268689824467,0.04266291582145571,0.012963869448508643,0.06089090195511635,17765.0,22610726
Troy,Alabama,United States,0.65,0.13313053933194843,0.056311089743539544,0.1595480876066954,0.07820984686602715,0.2544427018041417,17757.0,5108468
Cahokia Heights,Illinois,United States,120.22,0.04724819874022376,0.018107094127989946,0.07073083643746073,0.022068020968487746,0.10864256476793967,17753.0,12549689
North Aurora,Illinois,United States,5.16,0.04724021447862174,0.018104034291208333,0.07071888395003255,0.022064291792410155,0.10862420574724999,17750.0,12549689
McKeesport,Pennsylvania,United States,0.18,0.045736082266477275,0.021361762974761844,0.06956266404601932,0.025332859938018853,0.10516560233728907,17749.0,12961683
East Lampeter,Pennsylvania,United States,123.89,0.045568588585294056,0.021283532393131355,0.06930791317763288,0.025240086491854493,0.10478046716618514,17684.0,12961683
Hope Mills,North Carolina,United States,195.74,0.055611794610876425,0.02429958180944454,0.0821945586037587,0.029029030617994146,0.12410726011400867,17671.0,10835491
Southbridge,Massachusetts,United States,103.73,0.06864296692703845,0.027002931842621737,0.13476229536411224,0.04037821583943438,0.19936744070720724,17669.0,7001399
Anacortes,Washington,United States,5.73,0.07168213258107126,0.02283878672141387,0.132736314905643,0.035728002989934574,0.1790922681520771,17667.0,7812880
Brenham,Texas,United States,121.81,0.020547038499210298,0.006945477802549959,0.028592216953830664,0.00960791096019411,0.04427742099125599,17655.0,30503301
Pinehurst,North Carolina,United States,198.62,0.05555514743171307,0.024274829816203068,0.08211083374071373,0.028999461122712393,0.12398084221564117,17653.0,10835491
Mount Holly,North Carolina,United States,281.75,0.05552682384213139,0.024262453819582336,0.08206897130919125,0.028984676375071516,0.12391763326645741,17644.0,10835491
Camano,Washington,United States,0.85,0.07158069751487288,0.02280646829338221,0.13254848404173622,0.03567744544905336,0.17883884047879914,17642.0,7812880
Gretna,Louisiana,United States,101.96,0.15465737188463993,0.06595114860916067,0.17702676731932598,0.08022128017956386,0.281931518323371,17640.0,4573749
Jacksonville,Illinois,United States,128.83,0.046944796799346974,0.017990820330288662,0.07027664191519009,0.021926312277539307,0.10794492198173197,17639.0,12549689
Siloam Springs,Arkansas,United States,293.71,0.21495906422073374,0.1143766143848289,0.26898620870401974,0.12874553578995818,0.42417055987941577,17632.0,3067732
Eastlake,Ohio,United States,1.36,0.056975751181386966,0.02646904976143174,0.07297681516146151,0.030357158765935838,0.11260561847659943,17625.0,11785935
El Dorado,Arkansas,United States,318.27,0.21464208737921042,0.11420795558412532,0.2685895638862847,0.12855568869770892,0.4235450815129874,17606.0,3067732
Storrs,Connecticut,United States,104.41,0.14894038885583671,0.0501335295821934,0.261375780443086,0.07787732750631984,0.38159890478096725,17606.0,3617176
New Philadelphia,Ohio,United States,51.52,0.05690139984651197,0.026434508590111858,0.07288158300550614,0.030317543750241285,0.11245867213759451,17602.0,11785935
Lemont,Illinois,United States,7.4,0.046729221736092424,0.017908204737185122,0.06995392475462937,0.021825624523444366,0.10744922842311072,17558.0,12549689
Clemson,South Carolina,United States,237.09,0.11435539414782206,0.05293021100556335,0.1551966063434728,0.056197507981215415,0.244393813778774,17557.0,5373555
Oak Grove,Oregon,United States,1.64,0.1279909471393631,0.053018903669380196,0.2352713850328746,0.07207257217556369,0.3263976257146218,17535.0,4233358
Kirksville,Missouri,United States,147.44,0.10299953713237692,0.050367905520777724,0.12761755837006042,0.04980197399807236,0.21250728677586556,17533.0,6196156
Goodlettsville,Tennessee,United States,253.23,0.09552389683054306,0.04714804162330146,0.11713341590788957,0.05598829942767049,0.181225284989565,17500.0,7126489
Coalinga,California,United States,16.31,0.012611583882055967,0.004443227061649611,0.024594832624080673,0.006507756807466602,0.03545605433033528,17488.0,38965193
El Reno,Oklahoma,United States,69.77,0.17241991758892344,0.06896796703556937,0.1659541706793388,0.0857789090004894,0.31940789733348063,17474.0,4053824
Fairview,Pennsylvania,United States,28.65,0.045027455153779025,0.021030787437094394,0.06848487191053815,0.02494035689655425,0.10353618430569549,17474.0,12961683
South Venice,Florida,United States,81.87,0.024414094443495533,0.009271175105124886,0.041952067350690105,0.012747865769546719,0.05987633922059822,17469.0,22610726
Bluffdale,Utah,United States,16.69,0.15887895313093411,0.035249671273422684,0.28557342379483014,0.07867317936387092,0.40153973363638007,17460.0,3417734
Gainesville,Texas,United States,259.71,0.020318932039519264,0.006868371393640315,0.02827479557048596,0.009501247094535769,0.043785867634457,17459.0,30503301
Morganton,North Carolina,United States,305.92,0.054938322591934236,0.024005308112018182,0.08119916300977963,0.028677482174088838,0.12260429176675057,17457.0,10835491
Los Lunas,New Mexico,United States,12.49,0.26742932058754115,0.1279368663304595,0.4465409334501845,0.13619085770661818,0.6149223575238215,17452.0,2114371
Olivehurst,California,United States,95.24,0.012559660618131675,0.004424933812081978,0.02449357302041337,0.0064809636641604725,0.03531007789439154,17416.0,38965193
Conyers,Georgia,United States,148.34,0.058422498693698116,0.020211026575117187,0.07752823475298858,0.027474364250549922,0.11937137570928587,17415.0,11029227
Murray,Kentucky,United States,13.82,0.14504760553883056,0.06771453202873787,0.141969672264797,0.0861821316729391,0.28278511955183144,17414.0,4526154
New Castle,Indiana,United States,45.94,0.09566468416319608,0.042884168762812036,0.11824865469509119,0.047959218320541265,0.1903143584148463,17413.0,6862199
Streetsboro,Ohio,United States,35.29,0.05617728249816413,0.026098107617257348,0.07195410461707111,0.02993172794521606,0.11102754257511177,17378.0,11785935
Holmdel,New Jersey,United States,118.26,0.05440173822800326,0.020003388283148963,0.09550096978388493,0.025050972242448236,0.1448843543872939,17369.0,9290841
Villa Rica,Georgia,United States,294.3,0.058217860598934086,0.02014023285584747,0.07725667447047739,0.02737812903841765,0.1189532503048491,17354.0,11029227
Johnstown,Colorado,United States,0.38,0.07369917364370893,0.032132839708657095,0.17451964318830274,0.043629910797075684,0.23082581185209636,17327.0,5877610
Amesbury,Massachusetts,United States,43.77,0.06712784116431587,0.02640690810508014,0.13178774699170837,0.039486965390774044,0.19496689161694683,17279.0,7001399
Lebanon,Indiana,United States,85.41,0.09491751842230166,0.04254923239620419,0.11732510234692989,0.04758464451409817,0.18882795442102449,17277.0,6862199
Hernando,Mississippi,United States,174.29,0.23194588545050668,0.10628406396592838,0.23370749977038394,0.128010640577748,0.42220023199725143,17262.0,2939690
Rancho Mirage,California,United States,27.86,0.012444996743632196,0.004384536219286788,0.02426995806231474,0.00642179547269277,0.03498771326501578,17257.0,38965193
Laurel,Mississippi,United States,200.54,0.23166371284046958,0.10615476461803797,0.23342318407723261,0.12785490987144904,0.42168660641088007,17241.0,2939690
Stafford,Texas,United States,44.96,0.020064057985068568,0.0067822167836851495,0.027920125759503863,0.009382066550764458,0.04323663199599283,17240.0,30503301
Shelbyville,Kentucky,United States,278.69,0.14358996622739748,0.06703404258891765,0.14054296429153756,0.08531605420407701,0.2799433028571277,17239.0,4526154
Aurora,Ohio,United States,6.2,0.05568914982137607,0.025871337318592032,0.07132888481058142,0.029671646755221374,0.11006280791468814,17227.0,11785935
Buford,Georgia,United States,173.25,0.05777503718075619,0.019987039889558897,0.07666903582635483,0.027169882349869123,0.11804845434770722,17222.0,11029227
Clayton,Missouri,United States,270.42,0.10111378732233339,0.04944575314114106,0.1252810936328911,0.04889018288112824,0.20861663263481423,17212.0,6196156
Danville,Kentucky,United States,101.51,0.14319015658769013,0.06684739405685268,0.140151638676015,0.08507850152690341,0.2791638331351518,17191.0,4526154
Flowing Wells,Arizona,United States,5.14,0.07678847863858812,0.030299068378479045,0.12489692308686019,0.03885682051591206,0.17647472650976725,17188.0,7431344
Calhoun,Georgia,United States,313.32,0.057647557711886795,0.01994293888411219,0.0764998671257741,0.027109932545590004,0.1177879827842876,17184.0,11029227
Bedford,New York,United States,66.9,0.026420836600035483,0.010094339564797609,0.04450287095089033,0.013780967927593257,0.06820262471171949,17179.0,19571216
Bellaire,Texas,United States,64.51,0.019974444733047086,0.006751924980184931,0.0277954245017613,0.009340162889255823,0.04304352174867893,17163.0,30503301
Malta,New York,United States,0.02,0.026388539168950974,0.010082000014715488,0.0444484696300935,0.013764121759220274,0.06811925227333857,17158.0,19571216
Graham,North Carolina,United States,13.96,0.05392811456352094,0.02356389756587865,0.07970606961881099,0.028150159508230868,0.12034983924586343,17136.0,10835491
Beckley,West Virginia,United States,46.83,0.3968270199330987,0.2158351840123927,0.4752245531393938,0.24680704898278089,0.7046099280763313,17132.0,1770071
Barrington,Rhode Island,United States,102.55,0.48115427359707724,0.1921492715988328,0.7795324107952647,0.26088559639841524,1.2216319543925793,17121.0,1095962
Easton,Maryland,United States,47.64,0.09195701211584704,0.02714393731130425,0.14319811826473772,0.04348569548851803,0.21271983525593532,17118.0,6180253
South Hadley,Massachusetts,United States,202.5,0.06649071135640176,0.02615627248211393,0.130536911265877,0.03911218315082457,0.19311640430719632,17115.0,7001399
Oswego,New York,United States,13.36,0.026287032956971094,0.010043218571600253,0.04427749405044633,0.013711176658619473,0.06785722460985562,17092.0,19571216
Lake St. Louis,Missouri,United States,190.58,0.10038533568231658,0.04908953228420976,0.1243785340459472,0.04853796450573549,0.20711370081708722,17088.0,6196156
Safety Harbor,Florida,United States,108.41,0.02388022392558293,0.009068439465411238,0.04103468858098585,0.012469104264940453,0.05856700488078091,17087.0,22610726
Denville,New Jersey,United States,92.39,0.05350908491491783,0.01967516180720346,0.09393393792319017,0.024639922263226765,0.14250701308955777,17084.0,9290841
Upper Grand Lagoon,Florida,United States,37.14,0.023845284755562475,0.009055171426162963,0.04097465070338741,0.012450860710974076,0.05848131546063581,17062.0,22610726
Cañon City,Colorado,United States,3.72,0.07255925452692506,0.03163583497373933,0.17182031471975856,0.04295507867993964,0.22725558517832928,17059.0,5877610
Tifton,Georgia,United States,180.22,0.05722821735376378,0.019797869787248012,0.07594339113702167,0.026912729242040263,0.11693116843093355,17059.0,11029227
Norwalk,Ohio,United States,19.53,0.05508787380890867,0.0255920043679182,0.07055874650589877,0.0293512818456915,0.10887445926012658,17041.0,11785935
Bristol,Virginia,United States,201.32,0.06880311823562496,0.02404199870165304,0.09734077523108303,0.03537887613820488,0.15167960156490046,17036.0,8715698
Addison,Texas,United States,10.0,0.019815002972956925,0.006698029173957271,0.027573553432790762,0.009265607023974226,0.0426999359839776,17026.0,30503301
Bellingham,Massachusetts,United States,7.14,0.06614106694961965,0.026018728542681255,0.1298504770260915,0.038906509970364496,0.1921008929786747,17025.0,7001399
Milledgeville,Georgia,United States,205.2,0.05710073788489438,0.0197537687818013,0.07577422243644091,0.026852779437761137,0.11667069686751391,17021.0,11029227
Huntington,Indiana,United States,68.75,0.09348911332941527,0.041908912871806835,0.1155594875636804,0.04686854753119226,0.18598629972695344,17017.0,6862199
Port Washington,New York,United States,94.75,0.02616860904299457,0.009997973554632476,0.044078022540857964,0.013649407374585205,0.06755152566912552,17015.0,19571216
Springfield,New Jersey,United States,85.7,0.05328044038209243,0.019591089762487593,0.09353255783255608,0.02453463577732091,0.1418980800554008,17011.0,9290841
Middletown,Rhode Island,United States,157.89,0.4780067192110675,0.19089229371091335,0.7744329639166321,0.259178967883923,1.2136404364384896,17009.0,1095962
Pendleton,Oregon,United States,1.87,0.1241223870034143,0.05141639332180269,0.22816024536549942,0.06989415967182552,0.3165321713873478,17005.0,4233358
Hannibal,Missouri,United States,154.05,0.09988599383230505,0.048845348632281044,0.12375984400650984,0.048296524490345306,0.20608346529687113,17003.0,6196156
Gainesville,Virginia,United States,259.71,0.06854464209292245,0.02395167891315188,0.09697509023373688,0.035245966530735695,0.15110977915939722,16972.0,8715698
Aberdeen,Washington,United States,0.27,0.06885006553281248,0.021936456210769905,0.1274920771853657,0.03431643644853114,0.17201656751415612,16969.0,7812880
Dallas,Oregon,United States,79.91,0.12368443679934463,0.0512349770560392,0.22735521068617393,0.06964754693555328,0.3154153275012413,16945.0,4233358
Myrtle Grove,Florida,United States,142.08,0.023681769439866725,0.008993077002481035,0.04069367343622668,0.012365480878411423,0.058080288974356686,16945.0,22610726
Upper Saucon,Pennsylvania,United States,61.0,0.043661737445669674,0.0203929073099535,0.06640767252215626,0.02418389648936793,0.10039585137207876,16944.0,12961683
Heber,Utah,United States,16.55,0.154174461792521,0.034205909529530384,0.27711744097112295,0.07634362416735767,0.38964992594508524,16943.0,3417734
Ashwaubenon,Wisconsin,United States,0.29,0.10803673856424216,0.04298543974704595,0.1576132790725018,0.04871683171331874,0.22266457788969804,16939.0,5910955
Powder Springs,Georgia,United States,245.75,0.056795458104180824,0.01964815847928418,0.07536910791662915,0.026709215432776927,0.11604693601827216,16930.0,11029227
McKinleyville,California,United States,140.24,0.01219691892710502,0.004297135138019206,0.023786162178126513,0.006293783788007928,0.034290270293284575,16913.0,38965193
Laconia,New Hampshire,United States,10.83,0.36397998935846976,0.13860165157690074,0.6833664038617628,0.20609462973608722,0.9521330847456659,16898.0,1402054
Belle Glade,Florida,United States,279.97,0.023613288666626625,0.008967071645554416,0.04057599919613372,0.01232972351263732,0.05791233771087226,16896.0,22610726
Marion,Illinois,United States,27.53,0.04489018014709368,0.017203422331820335,0.06720086848367318,0.02096667096690603,0.103220533990922,16867.0,12549689
Pampa,Texas,United States,1.21,0.019622974575768046,0.0066331181664568035,0.027306336451913844,0.00917581346359858,0.04228612831116212,16861.0,30503301
Mount Vernon,Ohio,United States,70.02,0.05450599379684344,0.025321682157588683,0.0698134513723349,0.029041251288081937,0.10772444443313152,16861.0,11785935
Moraga,California,United States,157.11,0.0121579764791618,0.004283415200843481,0.023710217475376036,0.006273688930528331,0.034180787966326766,16859.0,38965193
Defiance,Ohio,United States,1.1,0.05447689979624018,0.025308166047072207,0.06977618661565671,0.02902574976020146,0.10766694369178177,16852.0,11785935
Auburn,Massachusetts,United States,274.09,0.0654573178874679,0.025749753727790686,0.12850811673495538,0.03850430463968701,0.19011500415845461,16849.0,7001399
Damascus,Maryland,United States,243.46,0.09049584216050703,0.026712628107619544,0.14092274215958472,0.04279472053975784,0.20933977945563068,16846.0,6180253
Hot Springs Village,Arkansas,United States,332.35,0.20534003622219932,0.10925846847117023,0.2569495640427521,0.12298440672131723,0.40518969714433983,16843.0,3067732
Mattoon,Illinois,United States,81.65,0.04479170758733543,0.017165684344847113,0.06705345447205903,0.02092067779528242,0.10299410606908267,16830.0,12549689
Washougal,Washington,United States,40.16,0.06827797175945362,0.021754180276671344,0.12643271111293147,0.034031291917961115,0.17058723543686838,16828.0,7812880
Long Beach,Mississippi,United States,12.38,0.22585901914827752,0.10349489231857781,0.22757440410383403,0.12465130677044178,0.41112059434838366,16809.0,2939690
Truckee,California,United States,6.57,0.012103889745907329,0.004264359732543863,0.023604738721555926,0.006245779406251112,0.034028729178885365,16784.0,38965193
Sunland Park,New Mexico,United States,2.46,0.25702452407831927,0.12295926306215893,0.4291674923653418,0.13089211874358853,0.5909977482665058,16773.0,2114371
Havelock,North Carolina,United States,260.72,0.0527416708665994,0.023045480818543435,0.07795249887614691,0.027530842857051888,0.11770208659672182,16759.0,10835491
Chestnuthill,Pennsylvania,United States,75.05,0.043156679576255644,0.020157012017652336,0.06563950067286786,0.023904148867087707,0.09923452070228843,16748.0,12961683
Donna,Texas,United States,22.65,0.019484481368098487,0.006586303561047376,0.027113616326311697,0.009111053259448871,0.04198768520167702,16742.0,30503301
Centerville,Utah,United States,177.83,0.15232724372347292,0.033796076581735154,0.27379720013318765,0.07542892454474222,0.384981394104983,16740.0,3417734
Vincennes,Indiana,United States,86.1,0.09182996587537028,0.04116515711654529,0.11350865808467518,0.04603677334335538,0.18268560850537852,16715.0,6862199
Firestone,Colorado,United States,31.93,0.07104928704014046,0.030977489149501245,0.16824471171105262,0.042061177927763156,0.22252636700971992,16704.0,5877610
Richmond Hill,Georgia,United States,234.64,0.056033936013829444,0.019384712999378835,0.07435854752105475,0.0263510942335306,0.11449096115258123,16703.0,11029227
Holly Springs,Georgia,United States,245.45,0.05594000377360988,0.01935221752168126,0.0742338968995742,0.026306920693535456,0.1142990347374299,16675.0,11029227
Ferndale,Maryland,United States,0.77,0.08954500729986298,0.02643195998610413,0.13944207462056976,0.04234507875324845,0.20714025785028542,16669.0,6180253
Hueytown,Alabama,United States,269.02,0.1248684537125416,0.0528164216747565,0.14964652807847675,0.07335614121493958,0.23865197941927013,16655.0,5108468
Beaver Dam,Wisconsin,United States,20.5,0.10620625601108451,0.04225713103889304,0.15494281380927447,0.04789141517741211,0.21889193878146596,16652.0,5910955
Calera,Alabama,United States,298.3,0.12478598280345497,0.052781538418171556,0.14954769218481942,0.07330769224746049,0.23849435877840483,16644.0,5108468
Lake Mary,Florida,United States,198.61,0.02324992129841386,0.008829084037372351,0.03995160526910989,0.012139990551386983,0.0570211677413631,16636.0,22610726
Millbrook,Alabama,United States,269.86,0.1246885171836253,0.05274031275129843,0.14943088612867889,0.07325043437680338,0.23830807983920033,16631.0,5108468
Red Wing,Minnesota,United States,0.23,0.09736414708130044,0.03882974913361387,0.16806906341414957,0.04259681434806894,0.2292114295872281,16627.0,5737915
Clearlake,California,United States,49.04,0.011979850837643741,0.004220659191910072,0.023362840779461814,0.006181773563908691,0.033680007693019764,16612.0,38965193
Morton,Illinois,United States,82.27,0.04418224228504786,0.016932116803850678,0.06614108126504172,0.020636017354693014,0.10159270082310407,16601.0,12549689
Rio Linda,California,United States,34.71,0.011968312334549452,0.004216594025339487,0.023340338645313524,0.006175819532062885,0.03364756848503227,16596.0,38965193
Warrington,Florida,United States,108.37,0.023153489189157394,0.008792464249047111,0.039785900726938175,0.012089638342439778,0.05678466494176259,16567.0,22610726
Humble,Texas,United States,138.61,0.01927615965236025,0.006515884952910507,0.026823726389481585,0.009013640851526202,0.04153876657480448,16563.0,30503301
Menomonie,Wisconsin,United States,0.31,0.10563861507996594,0.04203127920953552,0.15411469043496356,0.047635449770806915,0.21772202630539397,16563.0,5910955
Ada,Oklahoma,United States,224.28,0.16317432626576783,0.06526973050630713,0.15705528903080154,0.0811792273172195,0.3022804394073349,16537.0,4053824
Madison,New Jersey,United States,60.77,0.05174570310696309,0.01902677055823041,0.09083836270364229,0.02382791826918575,0.13781072133297728,16521.0,9290841
Thompson,New York,United States,2.76,0.02538731880533126,0.00969947396216975,0.042762028685391855,0.013241890539657832,0.06553470668352954,16507.0,19571216
East Highland Park,Virginia,United States,208.24,0.0666343418507617,0.023284159226260478,0.09427244955022535,0.03426368146303371,0.14689843544372463,16499.0,8715698
Ukiah,California,United States,203.13,0.01189619669021016,0.00419118673427333,0.023199700306886714,0.006138606833026594,0.03344482343511041,16496.0,38965193
Jasper,Indiana,United States,157.84,0.0905828583519656,0.04060610891639837,0.11196714056237658,0.04541156559289521,0.18020462536863183,16488.0,6862199
Warsaw,Indiana,United States,0.17,0.09050045036583755,0.040569167405375445,0.11186527817103527,0.04537025230541988,0.1800406837516662,16473.0,6862199
Fairburn,Georgia,United States,247.23,0.055248930863423154,0.019113143650049094,0.07331682447011019,0.02598192964928548,0.11288700468310243,16469.0,11029227
Lake Wales,Florida,United States,139.54,0.022996961707465742,0.008733023433214838,0.039516931035297145,0.012007907220670404,0.0564007763395125,16455.0,22610726
Fillmore,California,United States,100.71,0.011866629276031047,0.004180769744936206,0.02314203858813172,0.006123349626421714,0.033361697964642445,16455.0,38965193
Taylor,Texas,United States,4.1,0.019143485487029748,0.006471037347728366,0.02663910374814844,0.008951601664357574,0.04125286309176833,16449.0,30503301
Glenn Heights,Texas,United States,71.39,0.019138830253158504,0.006469463747546537,0.02663262576073324,0.00894942485077271,0.04124283139060917,16445.0,30503301
Albemarle,North Carolina,United States,289.48,0.05175034523124056,0.022612320936817722,0.07648731377285994,0.02701337668962117,0.1154897733752905,16444.0,10835491
Auburndale,Florida,United States,188.35,0.022964817671046918,0.008720816837106425,0.03946169618790657,0.011991123151021334,0.05632194207297899,16432.0,22610726
Aberdeen,Maryland,United States,0.27,0.08821813605365347,0.026040293172463976,0.13737583234861098,0.041717612531396366,0.20407086894339113,16422.0,6180253
Spanish Springs,Nevada,United States,1.28,0.17218932206616042,0.07658569847121761,0.25854098208739906,0.08326767216333728,0.3921804559297922,16418.0,3194176
Hanover,Pennsylvania,United States,106.07,0.04228828925996724,0.019751416540583502,0.0643187154013873,0.02342315423082018,0.09723774296902647,16411.0,12961683
Vienna,Virginia,United States,179.66,0.06623855025724848,0.023145857050118075,0.09371249439803903,0.03406016362659652,0.14602589488529777,16401.0,8715698
Dentsville,South Carolina,United States,210.9,0.10681290132882235,0.04943911432934063,0.14496036608911606,0.05249091151016412,0.22827442912559748,16399.0,5373555
Tahlequah,Oklahoma,United States,273.67,0.1617139767291328,0.06468559069165311,0.15564970260179029,0.08045270342274355,0.29957514189071843,16389.0,4053824
Hollins,Virginia,United States,205.73,0.06617796991130258,0.023124688349688116,0.09362678697678603,0.03402901293734593,0.14589234275900795,16386.0,8715698
Radford,Virginia,United States,244.03,0.06614969908319449,0.023114809622820802,0.09358679018020129,0.03401447594902898,0.145830018433406,16379.0,8715698
Moreau,New York,United States,0.01,0.025176616516827573,0.009618973087824487,0.0424071248306697,0.013131989345986474,0.06499080077599675,16370.0,19571216
Payson,Arizona,United States,54.09,0.07310273888545599,0.028844755403598595,0.11890204517513925,0.0369917473878211,0.1680041860530208,16363.0,7431344
East Longmeadow,Massachusetts,United States,67.26,0.06356146821513814,0.02500395992286684,0.1247861177458962,0.03738909895008126,0.1846086760660262,16361.0,7001399
Mercedes,Texas,United States,22.62,0.019041070341862344,0.006436418143728116,0.02649658802501408,0.008903711765490561,0.04103216566626674,16361.0,30503301
Fairview Heights,Illinois,United States,170.69,0.04354083993635221,0.016686309915727792,0.0651808981083117,0.020336440209793246,0.10011785949436676,16360.0,12549689
Fullerton,Pennsylvania,United States,36.19,0.042151717489156304,0.019687628527869414,0.06411099546254911,0.02334750819010155,0.0969237096756648,16358.0,12961683
Crawfordsville,Indiana,United States,92.43,0.08974229689345938,0.04022930550396454,0.11092814417069513,0.044990170060646734,0.1785324208755823,16335.0,6862199
Muscle Shoals,Alabama,United States,172.46,0.12246180263828607,0.051798464823504815,0.1467623169999303,0.0719423122548678,0.23405232253583658,16334.0,5108468
Mount Dora,Florida,United States,159.26,0.02282226585736345,0.008666683236973461,0.03921674164730491,0.011916689450838508,0.055972329238786936,16330.0,22610726
Sunnyside,Washington,United States,110.71,0.06625332783813395,0.0211091044531594,0.12268360706935215,0.03302216340197213,0.16552881907824005,16329.0,7812880
Tiverton,Rhode Island,United States,204.82,0.4587560517609187,0.183204527164263,0.7432443825607092,0.24874110598725138,1.1647637418085663,16324.0,1095962
Poplar Bluff,Missouri,United States,220.37,0.09583251293221152,0.046863151928389156,0.1187375366275478,0.04633659965953085,0.19772037695629355,16313.0,6196156
Northbridge,Massachusetts,United States,129.09,0.06333614181965633,0.02491532049523245,0.12434374901359,0.03725655401156255,0.18395423543209008,16303.0,7001399
Douglas,Arizona,United States,1.06,0.07282574995855394,0.02873546158003182,0.11845152101692508,0.03685158431637669,0.16736761210354412,16301.0,7431344
