city,country,population_city,greenspacearea_km2,AQI,adjusted_obesity_rate,adjusted_smoking_rate,adjusted_exercising_rate,adjusted_chronic_rate,adjusted_life_expectancy,adjusted_copd_rate,adjusted_depression_rate
South Whitehall,United States,0.1263001233840395,-0.4670112672552239,0.3960989724180239,-0.19614572518515794,0.02466842853697036,-0.20169010179758465,-0.06824728785123794,-0.1946580135878065,-0.13203127662464528,-0.16891995296063564
Stephenville,United States,0.12438673957282256,-0.9414148940092268,-0.07816151202538488,-0.986120628554576,-1.0262781639129945,-1.0512587792320662,-1.039295323045771,-1.0473951309191696,-1.0059591124010414,-1.03973980392841
Lebanon,United States,0.12271252873800774,-0.2337738295892587,0.038863802317793995,0.16630976842712458,0.40717967037673847,-0.12327741152053014,0.25198289874879287,-0.08242067305075858,0.4324892645629126,0.2169413568153112
Lebanon,United States,0.12271252873800774,-0.2337738295892587,0.038863802317793995,0.16630976842712458,0.40717967037673847,-0.12327741152053014,0.25198289874879287,-0.08242067305075858,1.748014611890185,2.6026239863238754
Lebanon,United States,0.12271252873800774,-0.2337738295892587,0.038863802317793995,0.16630976842712458,0.40717967037673847,-0.12327741152053014,0.25198289874879287,-0.08242067305075858,1.1015247403181816,0.6874349657469416
Lebanon,United States,0.12271252873800774,-0.2337738295892587,0.038863802317793995,0.16630976842712458,0.40717967037673847,-0.12327741152053014,0.25198289874879287,-0.08242067305075858,0.8817515597014552,0.5214729235599336
East Moline,United States,0.11776962055903063,0.243272714305435,0.14357066251958636,-0.15645416059265166,-0.22009703481925463,-0.18520492332935282,-0.27762676854094676,-0.15391694701337635,-0.3920699848363566,-0.4044025675688084
Green Valley,United States,0.11776962055903063,-1.1155170606522349,0.08197839181264854,0.8472281670328959,0.7381294024102334,1.020223966766048,0.8349089797135053,0.874964954886568,0.6208955249919108,0.6636287257505127
Green Valley,United States,0.11776962055903063,-1.1155170606522349,0.08197839181264854,0.8472281670328959,0.7381294024102334,1.020223966766048,0.8349089797135053,0.874964954886568,-0.29319098840336394,-0.05188423321810482
Louisville,United States,0.1164143070260853,0.9522352372957489,0.7533341425182573,0.7263137864144331,0.8544618785188268,2.0475640467586507,1.1140072180254705,1.6299730276544577,0.7251347239898939,1.409267466859566
Louisville,United States,0.1164143070260853,0.9522352372957489,0.7533341425182573,0.7263137864144331,0.8544618785188268,2.0475640467586507,1.1140072180254705,1.6299730276544577,-0.6245474387348243,-0.7503692536588811
Fort Walton Beach,United States,0.11633458270061792,-0.43738857096998096,0.32218824756970127,-0.8594515082295319,-0.8517448042867035,-0.7671824776156021,-0.8394985646174835,-0.82246002681885,-0.7666999539588903,-0.9039057370829379
Little Egg Harbor,United States,0.11489954484220521,-0.8906488605984573,0.9627478629218384,0.10212134101333452,-0.052735222893107114,0.3674036095919034,-0.06253755821371654,0.3936921163841605,-0.092805278048309,-0.27991145356086305
Snellville,United States,0.11442119888940097,0.38092464871641546,-0.8678976070297215,0.22507762125679087,-0.04172824996702244,-0.016744125272417257,0.08468123659913751,0.024959714149655646,0.09590825249014256,-0.1480133580793322
Battle Ground,United States,0.11386312861112936,-1.0887575246027403,-2.270846349192317,0.6140230399917281,0.127879254827973,1.1043716366654253,0.569110277089886,0.8367781781384417,0.137866357075074,1.0603688056662557
Germantown,United States,0.11362395563472724,1.05718107209068,0.4576912431249617,1.9000577072681841,1.72950255286122,1.7602698805408097,1.4998027977089063,1.5807352461223538,1.1142130293803838,1.7110128054713638
Ludlow,United States,0.1134645069837925,0.8852813363982479,0.22364061443860567,0.5178922488932741,0.43051054146293244,1.145401996716773,0.8553187416855992,1.1198128635144369,0.44106317228776803,0.9754566202927409
Murphy,United States,0.11322533400739038,-0.5817579197802172,0.5254427409025892,-0.9904451622747685,-1.0296713706874785,-1.055235724166852,-1.0432736121414927,-1.0515551161855852,-1.009235115710547,-1.0431351144289722
Carlisle,United States,0.11051470694149972,-0.9554003305453825,0.0942968459540368,-0.2096876376011494,0.009986730866160221,-0.21530169433813381,-0.08300376123368497,-0.20855799362006444,-0.14488185987258148,-0.18190983564173474
Arnold,United States,0.11003636098869547,0.4549263286557585,0.5931942386802186,1.6140063491402468,2.15270061391131,1.0123156427610593,1.4543651565943436,1.3207216607350143,0.8061095335165073,1.3147962380720193
Arnold,United States,0.11003636098869547,0.4549263286557585,0.5931942386802186,1.6140063491402468,2.15270061391131,1.0123156427610593,1.4543651565943436,1.3207216607350143,1.803139566496443,1.3233749481948103
Murrysville,United States,0.10844187447934801,-1.1725600222721453,-1.0082047997001242,-0.21146586852446156,0.008058831172013314,-0.21708907517679202,-0.08494147996067601,-0.2103832435232905,-0.14656931019806932,-0.18361557781197796
Buckingham,United States,0.10844187447934801,0.5376276108498758,0.9812255441339199,-0.21146586852446156,0.008058831172013314,-0.21708907517679202,-0.08494147996067601,-0.2103832435232905,-0.14656931019806932,-0.18361557781197796
Covington,United States,0.10796352852654378,1.2823796367870444,-1.8212227730316797,0.606053934655368,0.12198553042991736,1.0946194927769808,0.5612960737400394,0.8278903651207002,0.13207157760782876,1.051122737256228
Covington,United States,0.10796352852654378,1.2823796367870444,-1.8212227730316797,0.606053934655368,0.12198553042991736,1.0946194927769808,0.5612960737400394,0.8278903651207002,-0.4155059113434324,-0.5977435125551396
Covington,United States,0.10796352852654378,1.2823796367870444,-1.8212227730316797,0.606053934655368,0.12198553042991736,1.0946194927769808,0.5612960737400394,0.8278903651207002,1.2129853722787298,1.0265971986091318
Covington,United States,0.10796352852654378,1.2823796367870444,-1.8212227730316797,0.606053934655368,0.12198553042991736,1.0946194927769808,0.5612960737400394,0.8278903651207002,0.1409503480513571,-0.15269431994595395
Lockport,United States,0.10748518257373954,-1.0372206403592692,0.36530283706455585,-0.7860253079703418,-0.7824607731061403,-0.7028678083110595,-0.7650029686742796,-0.6932125610562987,-0.1183900875268025,-0.12098059160470959
Lockport,United States,0.10748518257373954,-1.0372206403592692,0.36530283706455585,-0.7860253079703418,-0.7824607731061403,-0.7028678083110595,-0.7650029686742796,-0.6932125610562987,-0.8744582230841289,-0.8157045812292948
Coolbaugh,United States,0.10533262578612049,-1.0009906512222992,-0.4969889528325508,-0.2141332149094284,0.00516698163079306,-0.21977014643477968,-0.08784805805115732,-0.21312111837812825,-0.1491004856863073,-0.1861741910673469
Hanahan,United States,0.10134640951275184,0.6358560312455512,-1.2114592930330124,1.9484852674451802,2.3147944135350476,1.5659845459268547,1.8283197216613962,1.747093192790495,1.8459899603543128,1.481034795602351
St. John,United States,0.10102751221088235,-1.049554253682493,0.21748138736791067,1.3869278544315666,1.6091625009903965,0.8205142320881319,1.3442558685716326,1.012019303298076,1.6205827715841745,1.13412707331495
Ennis,United States,0.09959247435246964,-0.21439243722419263,-0.589377358892955,-0.9957272713187169,-1.0338159303905923,-1.0600932783371975,-1.0481328081084158,-1.0566362410467067,-1.0132365197528743,-1.0472822436832288
Montgomery,United States,0.09441039319709041,1.4758631957951183,0.6609457364578496,-0.1771513256469105,-0.23850867633922396,-0.20568096923925405,-0.296644832831053,-0.17516137484166872,0.18060134713971632,0.1471015868112948
Montgomery,United States,0.09441039319709041,1.4758631957951183,0.6609457364578496,-0.1771513256469105,-0.23850867633922396,-0.20568096923925405,-0.296644832831053,-0.17516137484166872,0.08580552211127897,-0.11851469312920303
Montgomery,United States,0.09441039319709041,1.4758631957951183,0.6609457364578496,-0.1771513256469105,-0.23850867633922396,-0.20568096923925405,-0.296644832831053,-0.17516137484166872,-0.8029181378148385,-0.73148915355574
Montgomery,United States,0.09441039319709041,1.4758631957951183,0.6609457364578496,-0.1771513256469105,-0.23850867633922396,-0.20568096923925405,-0.296644832831053,-0.17516137484166872,-0.4075443595781048,-0.42042777771112355
Montgomery,United States,0.09441039319709041,1.4758631957951183,0.6609457364578496,-0.1771513256469105,-0.23850867633922396,-0.20568096923925405,-0.296644832831053,-0.17516137484166872,-0.5035751540544356,-0.6396656478336766
Adrian,United States,0.09146059315479763,-1.1667235802531197,0.6794234176699312,0.2445405679110036,0.4880552784113522,0.21702608187301284,0.421689025399611,0.17669520131813535,0.5956323088413314,0.3372234023026198
Jefferson,United States,0.08731492823049423,0.008053088783951792,-0.213664507580647,0.07335770400685757,-0.07728529277262577,0.334034048166362,-0.08859506894749197,0.35949638196844813,-0.1160643434812096,-0.30092887136641366
Jefferson,United States,0.08731492823049423,0.008053088783951792,-0.213664507580647,0.07335770400685757,-0.07728529277262577,0.334034048166362,-0.08859506894749197,0.35949638196844813,-0.46843975619063366,-0.6442927634434619
Jefferson,United States,0.08731492823049423,0.008053088783951792,-0.213664507580647,0.07335770400685757,-0.07728529277262577,0.334034048166362,-0.08859506894749197,0.35949638196844813,0.9043354845649075,0.7332834477843823
Forest Lake,United States,0.08715547957955949,-1.174211845485077,-1.6155045888705137,1.5589876380965273,1.4214090697698165,1.995733464938341,1.1128409361226936,1.6849773622328565,0.6479962958864867,1.7969241608483988
Northfield,United States,0.08436512818820145,-1.1733308731048466,-0.42307822798422823,1.553547837871141,1.4163732913054212,1.9895278709044641,1.1081588615706126,1.6792607388768828,0.6443421414233248,1.7912254504193774
Golden,United States,0.07982084163656121,-1.0896384969829707,0.5069650596905094,0.6744956645712218,0.8020190265439294,1.9664725979130246,1.0536567432314217,1.557525621031381,0.6763613152432376,1.3443494888186847
Bourne,United States,0.07934249568375697,-0.1659389563115276,1.3507791683755364,0.47375984498906903,0.3902118817311172,1.0881432772466095,0.804246375473256,1.0625945314210445,0.40132533507474155,0.9237068428332033
Piqua,United States,0.07822635512721375,-0.8336058989785471,0.3591436099938626,0.11843299519923506,0.3555509563612165,-0.16380319434587662,0.20179797701217775,-0.1246597379845008,0.38119554507076625,0.17000168200492785
Sandwich,United States,0.07647241996693155,0.09152522181077032,2.557987674231488,0.47004777363263933,0.3868222748377848,1.0833271232724855,0.7999505689694156,1.057781774515992,0.3979829001689809,0.919354057813244
Monroe,United States,0.07495765778305147,1.3089189297414812,1.0058624524166948,0.22565613435345677,0.4677259517320434,0.19828794869414387,0.40101317349286575,0.15812494567672852,1.7296702218111752,1.366918645070196
Monroe,United States,0.07495765778305147,1.3089189297414812,1.0058624524166948,0.22565613435345677,0.4677259517320434,0.19828794869414387,0.40101317349286575,0.15812494567672852,1.2525315460373343,1.2014373837034964
Monroe,United States,0.07495765778305147,1.3089189297414812,1.0058624524166948,0.22565613435345677,0.4677259517320434,0.19828794869414387,0.40101317349286575,0.15812494567672852,-0.8615162981107853,-0.8004696294893533
Monroe,United States,0.07495765778305147,1.3089189297414812,1.0058624524166948,0.22565613435345677,0.4677259517320434,0.19828794869414387,0.40101317349286575,0.15812494567672852,0.5746032311951305,0.3182708046943227
Monroe,United States,0.07495765778305147,1.3089189297414812,1.0058624524166948,0.22565613435345677,0.4677259517320434,0.19828794869414387,0.40101317349286575,0.15812494567672852,0.039511721793236844,0.9034355364365919
Monroe,United States,0.07495765778305147,1.3089189297414812,1.0058624524166948,0.22565613435345677,0.4677259517320434,0.19828794869414387,0.40101317349286575,0.15812494567672852,-0.10039548793877831,-0.27070970927033927
Monroe,United States,0.07495765778305147,1.3089189297414812,1.0058624524166948,0.22565613435345677,0.4677259517320434,0.19828794869414387,0.40101317349286575,0.15812494567672852,-0.3509784866449629,-0.540999036688394
Monroe,United States,0.07495765778305147,1.3089189297414812,1.0058624524166948,0.22565613435345677,0.4677259517320434,0.19828794869414387,0.40101317349286575,0.15812494567672852,-0.16935762299100338,0.10876895626878007
Montrose,United States,0.07447931183024722,-0.8470407277770587,-0.25061987000480657,0.6669317992912749,0.79436396971971,1.9546357197590887,1.044847414666713,1.546950509389233,0.669241885208324,1.334873444093762
Old Jamestown,United States,0.07392124155197562,0.32509302411932184,1.2707092164565206,1.543373458243242,2.072524732163087,0.9544802307345547,1.387176558059383,1.2556690160158512,1.7313862972720793,1.2609266729395943
Painesville,United States,0.07392124155197562,-1.1503154696713307,1.3877345307996993,0.113799759080406,0.35055462919842756,-0.16772504429671548,0.19694137168283196,-0.12874738942970157,0.37623163673282534,0.1654591328297302
Sidney,United States,0.07097144150968283,-0.8211621641077945,0.3591436099938626,0.11062513433231855,0.347131219846143,-0.1704122377815508,0.19361369766086675,-0.1315481876421539,0.3728304402790418,0.16234664543190994
Middle,United States,0.0701741982550091,-0.058350204375905185,2.5703061283728745,0.05548434575138801,-0.09254039399833748,0.31329862704933403,-0.10478687475027511,0.33824758746157463,-0.130517230961203,-0.313988827517265
Marion Oaks,United States,0.06562991170336886,1.23293506194662,-0.7556764898016833,-0.8830432187420357,-0.8725404178475966,-0.793973165911446,-0.8637330392134581,-0.8482881871037331,-0.7889284155869241,-0.9235343797751504
Oroville,United States,0.06562991170336886,-0.5309918863694476,0.8826779110028226,-1.2471863975410913,-1.2182477928065156,-1.1480146834451028,-1.2424852511191566,-1.1847599070079424,-1.2058946398114574,-1.1882585613491505
Arlington,United States,0.0640354251940214,-0.39752457076456094,-2.233890986768154,0.5467164070832804,0.07810117714168636,1.0220055565265282,0.5031119379864548,0.7617121898129247,0.08892396292607538,0.9822770116626428
Arlington,United States,0.0640354251940214,-0.39752457076456094,-2.233890986768154,0.5467164070832804,0.07810117714168636,1.0220055565265282,0.5031119379864548,0.7617121898129247,1.2212091172540152,0.7680739395760944
Ogden,United States,0.0640354251940214,-0.8394423409975726,-0.22598296172203178,-0.8082724858434576,-0.8021906518637373,-0.7276322239752588,-0.7878318904798532,-0.7188484790047759,-0.8907854200991088,-0.8349246013641729
Ogden,United States,0.0640354251940214,-0.8394423409975726,-0.22598296172203178,-0.8082724858434576,-0.8021906518637373,-0.7276322239752588,-0.7878318904798532,-0.7188484790047759,-0.8122278645574583,-0.8637721995759803
Frankfort,United States,0.06379625221761928,2.393175686709892,0.5131242867612062,-0.20427662046204786,-0.26263860925276344,-0.23251646968090126,-0.3215695314228679,-0.20300390141526523,-0.4278247687959421,-0.44143010090105345
Frankfort,United States,0.06379625221761928,2.393175686709892,0.5131242867612062,-0.20427662046204786,-0.26263860925276344,-0.23251646968090126,-0.3215695314228679,-0.20300390141526523,0.9057872044697649,0.5189867246031794
Lower Allen,United States,0.05988976026971802,-0.9816092588572332,0.21748138736791067,-0.25311750822818857,-0.037098511663957404,-0.25895503405151427,-0.13032881475820463,-0.2531362124103851,-0.18609458897583925,-0.22356930787656443
Midway,United States,0.054309057487001926,-0.535396748270599,0.5254427409025892,-0.8883105503344503,-0.8771834636426389,-0.7999547346819003,-0.869143881025765,-0.8540548518214279,-0.7938913740007263,-0.9279168754705829
Portland,United States,0.053432089906860825,-1.162538961447026,-0.46619281747908276,-1.0136123072043701,-1.04784926412219,-1.0765407863174912,-1.0645858751542987,-1.0738407515413828,-1.0267851334400542,-1.0613242778248335
Portland,United States,0.053432089906860825,-1.162538961447026,-0.46619281747908276,-1.0136123072043701,-1.04784926412219,-1.0765407863174912,-1.0645858751542987,-1.0738407515413828,1.000341889082532,0.5798157748966997
Morristown,United States,0.05311319260499134,1.7068982025105077,0.6917418718113194,0.03769411939478028,-0.10772454126486143,0.29265964975145403,-0.12090336982839142,0.31709762455705975,-0.14490289570871528,-0.32698803968601525
Plainview,United States,0.05207677637391549,-0.36426786341086814,0.37762129120594584,-1.014137429156108,-1.0482612963733784,-1.0770237010595725,-1.0650689531159236,-1.0743458926094471,-0.7003413991372561,-0.6107380545799219
Plainview,United States,0.05207677637391549,-0.36426786341086814,0.37762129120594584,-1.014137429156108,-1.0482612963733784,-1.0770237010595725,-1.0650689531159236,-1.0743458926094471,-1.0271829338419152,-1.061736565528471
Culpeper,United States,0.05143898177017651,1.2166370729123601,-1.2422554283864786,0.5197156633609837,0.21231029681116553,0.36662034791044323,0.5435488066069635,0.44887663328868616,0.4133030073611224,0.41204644216199665
Rosedale,United States,0.04769193847320999,0.08128391789059329,0.6609457364578496,1.2244706456944339,0.42380148772781584,1.2947878009525782,1.0240450256448064,1.2812052820965227,0.3636979178143526,0.7647780188537835
Rosedale,United States,0.04769193847320999,0.08128391789059329,0.6609457364578496,1.2244706456944339,0.42380148772781584,1.2947878009525782,1.0240450256448064,1.2812052820965227,-1.221856463169078,-1.2080110887849738
Meadowbrook,United States,0.04681497089306889,1.4834615825746045,-0.45387436333769626,0.5134984149079835,0.2072674147021455,0.36080739779174936,0.5372593742458894,0.44275824967310723,0.40778967357518175,0.40638760425098824
Meadowbrook,United States,0.04681497089306889,1.4834615825746045,-0.45387436333769626,0.5134984149079835,0.2072674147021455,0.36080739779174936,0.5372593742458894,0.44275824967310723,0.43599393423621546,0.16520512027370823
Albany,United States,0.045220484383721435,-1.1699171051314543,2.225389412414031,-1.2520864326626662,-1.2222550407265727,-1.1543298546019758,-1.2474596223366547,-1.1909094010746812,-1.2095792446622704,-1.192818206997094
Rolla,United States,0.04506103573278669,2.0112741598800676,-0.201346053439257,1.4869295145242216,2.0084548222450787,0.9082629699098412,1.3334850069122373,1.203684341869411,1.6740470401877086,1.2110231947003265
Howard,United States,0.04482186275638457,-1.1714588067968574,0.48232815140773644,1.7539664481289656,1.5945775966987346,1.6194197462009,1.3702015686993039,1.446327801790091,1.006279533034625,1.5762825665683293
Port Angeles,United States,0.04362599787437398,-0.8022212579328436,-0.25061987000480657,0.5191476102439807,0.05771207652137704,0.9882684101016342,0.47607901828969007,0.7309651609947936,0.06887715828264362,0.9502906128387595
Forest Park,United States,0.04346654922343923,0.6458770920706706,0.22364061443860567,0.08102390357314024,0.31521024075052095,-0.19546850135636082,0.1625853858344684,-0.15766373854204868,0.34111658145325435,0.1333248034792535
Forest Park,United States,0.04346654922343923,0.6458770920706706,0.22364061443860567,0.08102390357314024,0.31521024075052095,-0.19546850135636082,0.1625853858344684,-0.15766373854204868,-0.001416799419126243,-0.2335995888192463
Forest Park,United States,0.04346654922343923,0.6458770920706706,0.22364061443860567,0.08102390357314024,0.31521024075052095,-0.19546850135636082,0.1625853858344684,-0.15766373854204868,-0.7497234515635655,-0.7747872879912038
Hudson,United States,0.03884253834633161,-1.132365657424139,0.020386121105714222,0.42137839362613383,0.34238076223633995,1.0201819933895022,0.7436277725857083,0.9946811839830924,0.6168892668948759,0.38568864654583257
Hudson,United States,0.03884253834633161,-1.132365657424139,0.020386121105714222,0.42137839362613383,0.34238076223633995,1.0201819933895022,0.7436277725857083,0.9946811839830924,0.35415986473780087,0.8622842097737521
Hudson,United States,0.03884253834633161,-1.132365657424139,0.020386121105714222,0.42137839362613383,0.34238076223633995,1.0201819933895022,0.7436277725857083,0.9946811839830924,0.3485480645730574,0.7552555371464857
Hudson,United States,0.03884253834633161,-1.132365657424139,0.020386121105714222,0.42137839362613383,0.34238076223633995,1.0201819933895022,0.7436277725857083,0.9946811839830924,-1.1196292079210257,-1.2155567337904218
Plattsburgh,United States,0.03565356532763671,-1.174211845485077,-1.0451601621242839,-0.8228045873532351,-0.8150784258778735,-0.743808612922882,-0.8027439935308305,-0.7355941428390096,-0.9014505249382445,-0.8474793301128245
Oregon,United States,0.034776597747495606,-0.9328254133019817,0.7102195530233992,0.07167163066661773,0.30512506184784693,-0.20338482810898362,0.1527822380400436,-0.16591473868143525,0.3310968405488701,0.12415558384783391
Oregon,United States,0.034776597747495606,-0.9328254133019817,0.7102195530233992,0.07167163066661773,0.30512506184784693,-0.20338482810898362,0.1527822380400436,-0.16591473868143525,-0.09206573337143738,0.20525017022251546
Mokena,United States,0.03397935449282188,-0.9663023637507322,0.6979010988820127,-0.23069552739137608,-0.28614015849668034,-0.2586531289652121,-0.3458451493221879,-0.2301213621926752,-0.44757704235707757,-0.4618854885912421
Crest Hill,United States,0.03397935449282188,-1.084352662701589,0.5931942386802186,-0.23069552739137608,-0.28614015849668034,-0.2586531289652121,-0.3458451493221879,-0.2301213621926752,-0.44757704235707757,-0.4618854885912421
Miamisburg,United States,0.033261835563615526,0.4378574887887971,0.2421182956506837,0.0700414179581418,0.3033670948831631,-0.2047647382768703,0.15107343246119692,-0.16735298641215407,0.3293502802077461,0.12255727950841136
Homewood,United States,0.03254431663440917,0.9252554581511966,0.5747165574681388,-0.2319670255858351,-0.28727124910200397,-0.259911043048415,-0.34701349456867703,-0.23142648062581297,-0.44852768653916664,-0.4628699724907716
Broadview Heights,United States,0.028318927384638412,-1.0240060546558152,0.32218824756970127,0.06472177648837434,0.29763057110366326,-0.2092676030352429,0.1454973300460193,-0.1720462158492369,0.3236509780419521,0.117341760085036
Alamo,United States,0.028000030082768922,-0.9775347615986681,-1.3469622885882726,-1.0234660661810964,-1.0555809281297548,-1.0856025394188977,-1.0736506910224173,-1.083319575112716,-1.0342497409809963,-1.0690607353225394
Alamo,United States,0.028000030082768922,-0.9775347615986681,-1.3469622885882726,-1.0234660661810964,-1.0555809281297548,-1.0856025394188977,-1.0736506910224173,-1.083319575112716,-1.2912162708881108,-1.293842855884371
Holden,United States,0.025767748969682487,-0.5086372122211044,-0.01656924131844881,0.40446784633573785,0.326939219722279,0.9982417363962621,0.7240579874015434,0.9727564025267457,0.33893321683374494,0.8424548557939291
Sparta,United States,0.025129954365943504,-0.3436751340229854,-0.213664507580647,0.00851482289398993,-0.13262938094032586,0.25880786923016674,-0.14733743418549064,0.2824077321295592,-0.1684980748039448,-0.3483091774020553
Sparta,United States,0.025129954365943504,-0.3436751340229854,-0.213664507580647,0.00851482289398993,-0.13262938094032586,0.25880786923016674,-0.14733743418549064,0.2824077321295592,-0.2542786473464612,0.0027645156950133155
Palm Valley,United States,0.02441243543673715,0.41946719035148994,-0.004250787177060551,-0.9022207570045605,-0.8894450282422212,-0.8157511310827514,-0.8834330759526371,-0.8692837199139303,-0.8069977782625494,-0.93949036762401
Nogales,United States,0.024013813809400285,-1.1663932156105334,-1.9259296332334739,0.7077816153054345,0.6104093359368835,0.8703331074003742,0.6960876199628859,0.7319064584721813,0.5018900129354017,0.5393193893907019
Kinston,United States,0.01946952725776004,1.3573724106541465,-1.5748536902039372,0.010430270948463024,0.13357745516581068,-0.040769485714242895,0.05357260804815152,-0.03238074062696165,0.05511610496677763,0.003760874093409481
Shelbyville,United States,0.017396694795608347,1.8946554410470853,0.3345067017110878,1.2339659544078183,1.4499977960297015,0.6955632913842801,1.1933934589486237,0.8761808883479766,2.9908011410759943,2.2764015868872205
Shelbyville,United States,0.017396694795608347,1.8946554410470853,0.3345067017110878,1.2339659544078183,1.4499977960297015,0.6955632913842801,1.1933934589486237,0.8761808883479766,1.4627590397586578,0.9983067774196311
Shelbyville,United States,0.017396694795608347,1.8946554410470853,0.3345067017110878,1.2339659544078183,1.4499977960297015,0.6955632913842801,1.1933934589486237,0.8761808883479766,3.5510075539138777,2.284753429786323
Silver Spring,United States,0.015323862333456657,-0.15778996179439747,0.21748138736791067,-0.29134947307939196,-0.07854835508810724,-0.29738372208266195,-0.17198976738844846,-0.2923790853297391,-0.22237477097381922,-0.2602427645368313
Grafton,United States,0.015164413682521912,-0.2516135202889217,0.27907365807484324,0.39075380493560014,0.3144165053663648,0.9804487231029644,0.7081873689290148,0.9549759395164152,0.32658477676520575,0.8263737333590717
Grafton,United States,0.015164413682521912,-0.2516135202889217,0.27907365807484324,0.39075380493560014,0.3144165053663648,0.9804487231029644,0.7081873689290148,0.9549759395164152,0.022996626580003995,0.34887916186885537
Monroe,United States,0.013729375824109203,1.3089189297414812,-2.437145480101044,0.47876363049891235,0.027845229909605283,0.9388487620182946,0.4364800148276355,0.6859255679994833,1.7296702218111752,1.366918645070196
Monroe,United States,0.013729375824109203,1.3089189297414812,-2.437145480101044,0.47876363049891235,0.027845229909605283,0.9388487620182946,0.4364800148276355,0.6859255679994833,1.2525315460373343,1.2014373837034964
Monroe,United States,0.013729375824109203,1.3089189297414812,-2.437145480101044,0.47876363049891235,0.027845229909605283,0.9388487620182946,0.4364800148276355,0.6859255679994833,-0.8615162981107853,-0.8004696294893533
Monroe,United States,0.013729375824109203,1.3089189297414812,-2.437145480101044,0.47876363049891235,0.027845229909605283,0.9388487620182946,0.4364800148276355,0.6859255679994833,0.5746032311951305,0.3182708046943227
Monroe,United States,0.013729375824109203,1.3089189297414812,-2.437145480101044,0.47876363049891235,0.027845229909605283,0.9388487620182946,0.4364800148276355,0.6859255679994833,0.039511721793236844,0.9034355364365919
Monroe,United States,0.013729375824109203,1.3089189297414812,-2.437145480101044,0.47876363049891235,0.027845229909605283,0.9388487620182946,0.4364800148276355,0.6859255679994833,-0.10039548793877831,-0.27070970927033927
Monroe,United States,0.013729375824109203,1.3089189297414812,-2.437145480101044,0.47876363049891235,0.027845229909605283,0.9388487620182946,0.4364800148276355,0.6859255679994833,-0.3509784866449629,-0.540999036688394
Monroe,United States,0.013729375824109203,1.3089189297414812,-2.437145480101044,0.47876363049891235,0.027845229909605283,0.9388487620182946,0.4364800148276355,0.6859255679994833,-0.16935762299100338,0.10876895626878007
Forest Park,United States,0.012692959593033357,0.6458770920706706,-0.7002434461654405,0.11146225769984702,-0.13296366513577512,-0.11638293356237639,-0.020433087798947033,-0.07866815223873665,0.34111658145325435,0.1333248034792535
Forest Park,United States,0.012692959593033357,0.6458770920706706,-0.7002434461654405,0.11146225769984702,-0.13296366513577512,-0.11638293356237639,-0.020433087798947033,-0.07866815223873665,-0.001416799419126243,-0.2335995888192463
Forest Park,United States,0.012692959593033357,0.6458770920706706,-0.7002434461654405,0.11146225769984702,-0.13296366513577512,-0.11638293356237639,-0.020433087798947033,-0.07866815223873665,-0.7497234515635655,-0.7747872879912038
Punta Gorda,United States,0.011576819036490138,-0.2043713763990733,-1.0266824809122024,-0.9081928724015927,-0.894709326643643,-0.8225330506041837,-0.8895679036412361,-0.8758219806149777,-0.8126247944922806,-0.9444592535885474
Lexington,United States,0.010779575781816412,1.3927214274108863,-0.9158163936397185,0.0013256468346342996,0.12434298346872823,-0.04966251806255532,0.04422275122471933,-0.04145083322547871,1.6794353048748933,2.5881634701883396
Lexington,United States,0.010779575781816412,1.3927214274108863,-0.9158163936397185,0.0013256468346342996,0.12434298346872823,-0.04966251806255532,0.04422275122471933,-0.04145083322547871,2.319231036489833,1.909940875698054
Lexington,United States,0.010779575781816412,1.3927214274108863,-0.9158163936397185,0.0013256468346342996,0.12434298346872823,-0.04966251806255532,0.04422275122471933,-0.04145083322547871,0.04652541958029715,-0.004831684291868245
Lexington,United States,0.010779575781816412,1.3927214274108863,-0.9158163936397185,0.0013256468346342996,0.12434298346872823,-0.04966251806255532,0.04422275122471933,-0.04145083322547871,1.936757624938734,2.046843926482014
Orinda,United States,0.0013721053766664274,0.5238624174087777,2.4532808140296973,-1.2626138518691734,-1.2308643624298168,-1.167897605134322,-1.2581467479992485,-1.2041212047336896,-1.217495387896434,-1.202614320693852
Angleton,United States,-0.0006210027600178911,0.7408018660404828,-0.9650902102052663,-1.0345554062207332,-1.0642820797871713,-1.0958005625016702,-1.083852160917878,-1.0939869659030232,-1.0426503494675246,-1.0777672815346897
Clifton,United States,-0.0013385216892242457,-0.9156464518874914,1.3815753037290062,0.5595700697207016,0.6857078646475403,1.7866227179024645,0.9198075420541961,1.3968470590656046,0.5681884827724493,1.2003701824012165
Lake Forest,United States,-0.001896591967495855,-0.37285734411811333,1.3261422600927615,-0.26248298225286393,-0.31441742362973607,-0.29010098104526666,-0.37505378048447163,-0.2627493230211092,-0.266032543099974,-0.025192698806986956
Lake Forest,United States,-0.001896591967495855,-0.37285734411811333,1.3261422600927615,-0.26248298225286393,-0.31441742362973607,-0.29010098104526666,-0.37505378048447163,-0.2627493230211092,-0.4713431469092368,-0.48649758607944316
Bartow,United States,-0.002853283873104328,0.8373784632232267,-1.143707795255383,-0.9149068654877012,-0.9006275751570415,-0.8301574446003287,-0.8964648217259401,-0.8831724476142919,-0.8189508189493231,-0.9500453924679346
